week_start,ticker,entry_date,exit_date,entry_price,exit_price,stop_price,target_price,shares,risk_per_share,pnl_dollars,r_multiple,exit_reason,ret_1w,ret_3w,rsi_14,atr_14,signal_score
2025-10-20,IFF,2025-10-20,2025-10-24,64.094,65.8441,62.1472,67.9876,17,1.9468,29.75,0.899,time,0.070529,0.049901,64.2784,1.2979,0.904813
2025-10-27,F,2025-10-27,2025-10-28,13.8138,13.1471,13.1602,15.1209,53,0.6536,-35.34,-1.0201,stop,0.161074,0.092344,63.5714,0.4357,0.984729
2025-10-27,ALB,2025-10-27,2025-10-28,103.8738,95.0775,95.1727,121.2759,4,8.7011,-35.18,-1.0109,stop,0.139099,0.197461,63.43,5.8007,0.983251
2025-10-27,IBM,2025-10-27,2025-10-31,308.1078,307.1026,292.6042,339.1149,2,15.5036,-2.01,-0.0648,time,0.093074,0.0662,62.6579,10.3357,0.965517
2025-10-27,LVS,2025-10-27,2025-10-31,58.6486,59.2906,55.1472,65.6514,9,3.5014,5.78,0.1834,time,0.18665,0.130076,62.6483,2.3343,0.945813
2025-10-27,APH,2025-10-27,2025-10-31,135.8257,139.2007,129.4046,148.6678,5,6.4211,16.87,0.5256,time,0.065022,0.094911,64.9198,4.2807,0.938424
2025-11-03,FSLR,2025-11-03,2025-11-07,266.1959,267.3724,246.7324,305.1231,1,19.4636,1.18,0.0604,time,0.105754,0.181621,67.1747,12.9757,0.997151
2025-11-03,AMZN,2025-11-03,2025-11-06,255.6154,245.1432,245.3886,276.0689,3,10.2268,-31.42,-1.024,stop,0.089247,0.128715,69.7143,6.8179,0.992023
2025-11-03,HWM,2025-11-03,2025-11-07,208.3081,206.4533,198.5431,227.8381,3,9.765,-5.56,-0.1899,time,0.037479,0.118746,68.6623,6.51,0.948718
2025-11-03,TT,2025-11-03,2025-11-05,450.45,431.4738,431.9057,487.5386,1,18.5443,-18.98,-1.0233,stop,0.05349,0.083329,68.3217,12.3629,0.94188
2025-11-03,NUE,2025-11-03,2025-11-07,149.6595,142.0516,142.1938,164.5909,4,7.4657,-30.43,-1.019,stop,0.081831,0.122709,64.9794,4.9771,0.909972
2025-11-10,AKAM,2025-11-10,2025-11-14,83.8938,87.0828,79.771,92.1395,8,4.1229,25.51,0.7735,time,0.115047,0.149327,69.5509,2.7486,0.997568
2025-11-10,MU,2025-11-10,2025-11-14,248.208,246.5832,229.9015,284.8208,1,18.3064,-1.62,-0.0888,time,0.063235,0.17561,67.7736,12.2043,0.959271
2025-11-10,WYNN,2025-11-10,2025-11-14,127.0769,120.3147,120.4352,140.3605,5,6.6418,-33.81,-1.0181,stop,0.060089,0.070707,55.7408,4.4279,0.932523
2025-11-10,APO,2025-11-10,2025-11-13,135.2051,128.6691,128.7979,148.0194,5,6.4071,-32.68,-1.0201,stop,0.064838,0.090542,61.5583,4.2714,0.906383
2025-11-10,AMGN,2025-11-10,2025-11-13,320.9206,343.4497,309.4842,343.7935,3,11.4364,67.59,1.9699,target,0.072948,0.071584,65.4346,7.6243,0.90152
2025-11-17,CSCO,2025-11-17,2025-11-21,77.9679,76.0239,74.9829,83.9379,11,2.985,-21.38,-0.6513,time,0.09751,0.104347,69.7078,1.99,0.988201
2025-11-17,MRK,2025-11-17,2025-11-21,93.3232,97.6622,89.4661,101.0375,9,3.8571,39.05,1.1249,time,0.076959,0.062064,65.4135,2.5714,0.966372
2025-11-17,MU,2025-11-17,2025-11-18,247.1669,225.4173,225.643,290.2148,1,21.5239,-21.75,-1.0105,stop,0.03745,0.126975,62.5035,14.3493,0.950442
2025-11-17,AKAM,2025-11-17,2025-11-21,87.8377,88.921,82.5031,98.507,6,5.3346,6.5,0.2031,time,0.04096,0.161492,69.2739,3.5564,0.944543
2025-11-17,VLO,2025-11-17,2025-11-20,181.9117,173.6925,173.8664,198.0024,4,8.0454,-32.88,-1.0216,stop,0.034962,0.062613,60.4219,5.3636,0.917994
2025-11-24,IDXX,2025-11-24,2025-11-28,733.783,752.1271,701.277,798.7952,1,32.5061,18.34,0.5643,time,0.05215,0.153135,51.0873,21.6707,0.967723
2025-11-24,GOOGL,2025-11-24,2025-11-28,311.4411,319.8598,294.7879,344.7476,2,16.6532,16.84,0.5055,time,0.084114,0.065685,60.1996,11.1021,0.966571
2025-11-24,GOOG,2025-11-24,2025-11-28,311.321,319.7999,294.9078,344.1474,2,16.4132,16.96,0.5166,time,0.081847,0.063267,60.2508,10.9421,0.957925
2025-11-24,PCAR,2025-11-24,2025-11-28,103.1831,105.3146,99.0495,111.4502,8,4.1336,17.05,0.5157,time,0.077414,0.046646,61.9645,2.7557,0.941787
2025-11-24,HCA,2025-11-24,2025-11-28,501.7613,507.7817,481.7041,541.8756,1,20.0571,6.02,0.3002,time,0.038824,0.068134,68.5812,13.3714,0.933718
2025-12-01,INTC,2025-12-01,2025-12-05,39.8999,41.3686,37.2138,45.272,13,2.6861,19.09,0.5468,time,0.206425,0.089151,58.8881,1.7907,0.982474
2025-12-01,DHI,2025-12-01,2025-12-05,156.7466,158.4614,150.198,169.8437,5,6.5486,8.57,0.2619,time,0.157952,0.094959,69.4429,4.3657,0.979897
2025-12-01,LEN,2025-12-01,2025-12-05,129.3692,123.7861,123.5353,141.0371,5,5.8339,-27.92,-0.957,time,0.129462,0.091166,64.1509,3.8893,0.958247
2025-12-01,DLTR,2025-12-01,2025-12-05,110.2101,120.7371,104.8862,120.858,6,5.3239,63.16,1.9773,target,0.12429,0.086692,59.2959,3.5493,0.95567
2025-12-01,DOW,2025-12-01,2025-12-05,23.6236,22.937,22.3595,26.1517,27,1.2641,-18.54,-0.5431,time,0.138425,0.073357,61.1429,0.8427,0.93299
2025-12-08,CRM,2025-12-08,2025-12-12,262.1419,261.9678,250.8351,284.7554,3,11.3068,-0.52,-0.0154,time,0.130259,0.083767,62.8087,7.5379,0.983333
2025-12-08,MRNA,2025-12-08,2025-12-12,27.5775,29.4305,25.5512,31.6303,17,2.0264,31.5,0.9144,time,0.066205,0.109776,62.3006,1.3509,0.975269
2025-12-08,FTNT,2025-12-08,2025-12-09,87.047,84.0914,84.1755,92.7898,12,2.8714,-35.47,-1.0293,stop,0.071367,0.072689,66.2898,1.9143,0.934946
2025-12-08,HAL,2025-12-08,2025-12-12,28.3383,28.5914,27.0676,30.8797,27,1.2707,6.83,0.1992,time,0.08505,0.052924,61.1651,0.8471,0.932796
2025-12-08,FANG,2025-12-08,2025-12-12,157.8677,156.5233,150.7695,172.0641,4,7.0982,-5.38,-0.1894,time,0.039387,0.09849,68.6953,4.7321,0.923656
2025-12-15,GEV,2025-12-15,2025-12-17,689.1685,636.3609,636.9979,793.5095,1,52.1705,-52.81,-1.0122,stop,0.063977,0.203717,69.3834,34.7804,0.975949
2025-12-15,CIEN,2025-12-15,2025-12-17,221.0608,201.9244,202.1265,258.9294,1,18.9343,-19.14,-1.0107,stop,0.082941,0.237971,67.7914,12.6229,0.956962
2025-12-15,WY,2025-12-15,2025-12-19,23.6636,23.4565,22.7819,25.4272,39,0.8818,-8.08,-0.2349,time,0.078377,0.094525,69.2124,0.5879,0.941139
2025-12-15,MOS,2025-12-15,2025-12-16,25.7657,24.6,24.6247,28.0479,30,1.1411,-34.97,-1.0216,stop,0.110123,0.095278,67.0,0.7607,0.934177
2025-12-15,STX,2025-12-15,2025-12-19,292.1819,296.0636,269.368,337.8098,1,22.8139,3.88,0.1701,time,0.031744,0.196008,69.038,15.2093,0.927215
2025-12-22,LRCX,2025-12-22,2025-12-26,175.8557,177.8919,164.8853,197.7964,3,10.9704,6.11,0.1856,time,0.0732,0.104295,65.1159,7.3136,0.976966
2025-12-22,STX,2025-12-22,2025-12-23,301.5512,277.1635,277.4409,349.772,1,24.1104,-24.39,-1.0115,stop,0.030316,0.07109,60.9672,16.0736,0.941011
2025-12-22,MU,2025-12-22,2025-12-26,277.4271,284.5052,254.6057,323.07,1,22.8214,7.08,0.3102,time,0.102762,0.124493,59.8332,15.2143,0.931461
2025-12-22,CHRW,2025-12-22,2025-12-26,166.9768,164.4654,161.3379,178.2547,6,5.6389,-15.07,-0.4454,time,0.059647,0.047775,61.3034,3.7593,0.925281
2025-12-22,APP,2025-12-22,2025-12-26,732.7019,713.5158,681.0664,835.9731,1,51.6356,-19.19,-0.3716,time,0.075596,0.203326,67.6003,34.4237,0.894382
2025-12-29,MU,2025-12-29,2026-01-02,280.6103,315.1046,258.0139,325.8031,1,22.5964,34.49,1.5265,time,0.145806,0.256519,68.5285,15.0643,0.990244
2025-12-29,LRCX,2025-12-29,2026-01-02,176.6765,184.8749,166.6222,196.7851,3,10.0543,24.6,0.8154,time,0.081178,0.133554,67.7414,6.7029,0.945257
2025-12-29,JBL,2025-12-29,2026-01-02,234.234,240.1496,219.0765,264.549,2,15.1575,11.83,0.3903,time,0.087864,0.079508,63.2448,10.105,0.936585
2025-12-29,NVDA,2025-12-29,2026-01-02,187.8977,188.6612,180.3302,203.0327,4,7.5675,3.05,0.1009,time,0.09412,0.03899,59.2399,5.045,0.921951
2025-12-29,GS,2025-12-29,2025-12-31,907.3565,876.7232,877.6008,966.8678,1,29.7557,-30.63,-1.0295,stop,0.035079,0.082606,68.6602,19.8371,0.887805
2026-01-05,MU,2026-01-05,2026-01-09,325.4551,344.7449,301.6823,373.0008,1,23.7728,19.29,0.8114,time,0.100251,0.196087,69.617,15.8486,0.999012
2026-01-05,LRCX,2026-01-05,2026-01-06,190.3101,210.0991,180.3105,210.3094,3,9.9996,59.37,1.979,target,0.043591,0.099845,62.5096,6.6664,0.957531
2026-01-05,AES,2026-01-05,2026-01-07,14.985,14.5065,14.521,15.9128,75,0.4639,-35.88,-1.0313,stop,0.061605,0.073913,66.1417,0.3093,0.946667
2026-01-05,CF,2026-01-05,2026-01-07,80.8308,78.408,78.4865,85.5193,14,2.3443,-33.92,-1.0335,stop,0.033002,0.053095,56.3636,1.5629,0.923457
2026-01-05,TGT,2026-01-05,2026-01-08,100.5004,108.464,96.4643,108.5725,8,4.0361,63.71,1.9731,target,0.041231,0.062249,60.2431,2.6907,0.89679
2026-01-12,PHM,2026-01-12,2026-01-16,131.8918,130.0998,126.4993,142.6768,6,5.3925,-10.75,-0.3323,time,0.110271,0.076547,67.0,3.595,0.972159
2026-01-12,WY,2026-01-12,2026-01-16,25.6857,27.0329,24.7599,27.5371,37,0.9257,49.85,1.4554,time,0.081092,0.084282,69.3989,0.6171,0.963636
2026-01-12,KLAC,2026-01-12,2026-01-15,1388.0166,1515.0736,1323.7298,1516.5902,1,64.2868,127.06,1.9764,target,0.098496,0.194519,69.8469,42.8579,0.960795
2026-01-12,LEN,2026-01-12,2026-01-16,118.5384,118.4714,113.6398,128.3356,7,4.8986,-0.47,-0.0137,time,0.144214,0.06255,69.8257,3.2657,0.952841
2026-01-12,POOL,2026-01-12,2026-01-16,257.0368,267.722,248.4053,274.2996,4,8.6314,42.74,1.2379,time,0.098254,0.067716,68.1652,5.7543,0.95
2026-01-26,GILD,2026-01-26,2026-01-30,136.0159,141.808,129.6709,148.7059,5,6.345,28.96,0.9129,time,0.12098,0.107463,69.2971,4.23,0.974105
2026-01-26,TSCO,2026-01-26,2026-01-29,55.3052,53.0953,53.1485,59.6188,16,2.1568,-35.36,-1.0246,stop,0.07806,0.093581,68.381,1.4379,0.934435
2026-01-26,NUE,2026-01-26,2026-01-27,182.8126,175.5366,175.7123,197.0133,4,7.1004,-29.1,-1.0247,stop,0.039247,0.113666,68.6227,4.7336,0.909642
2026-01-26,UNH,2026-01-26,2026-01-27,354.304,339.9644,340.3047,382.3025,2,13.9993,-28.68,-1.0243,stop,0.051039,0.079216,63.0452,9.3329,0.901928
2026-01-26,KMI,2026-01-26,2026-01-30,29.8298,30.4595,28.7948,31.8998,33,1.035,20.78,0.6084,time,0.078803,0.075664,67.8846,0.69,0.898623
2026-02-02,DECK,2026-02-02,2026-02-03,119.119,112.0693,112.1815,132.994,5,6.9375,-35.25,-1.0162,stop,0.193639,0.111587,68.6542,4.625,0.988657
2026-02-02,LUV,2026-02-02,2026-02-06,48.8188,54.1881,46.107,54.2423,12,2.7118,64.43,1.98,target,0.132777,0.107176,60.3306,1.8079,0.945672
2026-02-02,LRCX,2026-02-02,2026-02-04,233.5633,215.6378,215.8537,268.9826,1,17.7096,-17.93,-1.0122,stop,0.071212,0.161724,58.4132,11.8064,0.935522
2026-02-02,META,2026-02-02,2026-02-04,715.3146,680.9408,681.6224,782.6989,1,33.6922,-34.37,-1.0202,stop,0.08765,0.10903,64.162,22.4614,0.929552
2026-02-02,TER,2026-02-02,2026-02-03,241.2911,270.2063,226.6982,270.4768,2,14.5929,57.83,1.9815,target,0.051793,0.114373,68.5136,9.7286,0.917612
2026-02-09,ALGN,2026-02-09,2026-02-13,188.188,186.5832,177.3687,209.8266,3,10.8193,-4.81,-0.1483,time,0.150709,0.094069,64.6481,7.2129,0.967869
2026-02-09,IR,2026-02-09,2026-02-13,98.0079,98.4215,93.1565,107.7108,7,4.8514,2.89,0.0852,time,0.144152,0.128035,65.2687,3.2343,0.965902
2026-02-09,FTV,2026-02-09,2026-02-12,60.2001,57.3586,57.416,65.7684,12,2.7841,-34.1,-1.0206,stop,0.138421,0.083048,67.7441,1.8561,0.950164
2026-02-09,CAT,2026-02-09,2026-02-13,725.2245,773.4258,685.3427,804.9881,1,39.8818,48.2,1.2086,time,0.104722,0.122099,67.7356,26.5879,0.917377
2026-02-09,ON,2026-02-09,2026-02-13,64.8848,72.1378,60.4159,73.8227,7,4.4689,50.77,1.623,time,0.088663,0.081619,60.2786,2.9793,0.900328
2026-02-23,GPN,2026-02-23,2026-02-25,81.1411,76.0539,76.13,91.1632,6,5.0111,-30.52,-1.0152,stop,0.195737,0.155851,65.7285,3.3407,0.972258
2026-02-23,OMC,2026-02-23,2026-02-27,83.9138,85.2047,78.3606,95.0203,6,5.5532,7.75,0.2325,time,0.237699,0.098852,58.1885,3.7021,0.968387
2026-02-23,OXY,2026-02-23,2026-02-27,52.3022,53.0269,49.568,57.7708,12,2.7343,8.7,0.265,time,0.139591,0.141347,68.5665,1.8229,0.961935
2026-02-23,JBL,2026-02-23,2026-02-27,267.8576,264.725,249.6562,304.2605,1,18.2014,-3.13,-0.1721,time,0.079481,0.111389,69.4828,12.1343,0.943871
2026-02-23,LULU,2026-02-23,2026-02-27,185.0248,184.9848,173.5498,207.9748,3,11.475,-0.12,-0.0035,time,0.104819,0.085545,59.7235,7.65,0.931613
2026-03-02,NFLX,2026-03-02,2026-03-06,95.3553,98.921,89.8503,106.3653,6,5.505,21.39,0.6477,time,0.223338,0.190058,69.7858,3.67,0.995
2026-03-02,XYZ,2026-03-02,2026-03-06,60.07,66.2637,55.1713,69.8674,7,4.8987,43.36,1.2644,time,0.196918,0.193331,62.668,3.2658,0.994444
2026-03-02,NEM,2026-03-02,2026-03-03,131.7016,123.646,123.7698,147.5651,4,7.9318,-32.22,-1.0156,stop,0.06444,0.197825,67.6953,5.2879,0.948333
2026-03-02,SJM,2026-03-02,2026-03-06,116.0359,109.9045,110.0145,128.0788,5,6.0214,-30.66,-1.0183,stop,0.050462,0.061036,61.0577,4.0143,0.9
2026-03-02,APA,2026-03-02,2026-03-04,32.5525,30.6479,30.6786,36.3004,18,1.8739,-34.28,-1.0164,stop,0.045079,0.146903,65.6284,1.2493,0.888889
2026-03-09,MPC,2026-03-09,2026-03-11,223.7836,226.5133,211.3957,248.5593,2,12.3879,5.46,0.2204,time,0.116392,0.117463,67.3203,8.2586,0.977108
2026-03-09,PAYX,2026-03-09,2026-03-10,99.6195,95.049,95.1442,108.5702,7,4.4754,-31.99,-1.0213,stop,0.076882,0.090624,63.3954,2.9836,0.930723
2026-03-09,KR,2026-03-09,2026-03-11,73.6636,72.1178,70.4675,80.0557,10,3.1961,-15.46,-0.4836,time,0.08602,0.056601,57.1787,2.1307,0.928313
2026-03-09,FANG,2026-03-09,2026-03-11,183.8336,173.9749,174.149,203.2029,3,9.6846,-29.58,-1.018,stop,0.037109,0.078366,66.2578,6.4564,0.922892
2026-03-09,PSX,2026-03-09,2026-03-11,168.188,169.3305,160.5466,183.4709,4,7.6414,4.57,0.1495,time,0.075358,0.062076,62.7105,5.0943,0.915663
